cohort_id,time_id,covariate_id,mean,sd,database_id
23,5,77074101,0.0477,0.2186,CMSDESynPUF1k
23,5,194990101,0.0205,0.1431,CMSDESynPUF1k
23,5,201614101,0.008,0.0892,CMSDESynPUF1k
23,5,320745101,-0.0057,NA,CMSDESynPUF1k
23,5,435950101,0.0091,0.0954,CMSDESynPUF1k
23,1,439713101,-0.0057,NA,CMSDESynPUF1k
23,5,440276101,0.0364,0.1908,CMSDESynPUF1k
23,4,79116101,-0.0057,NA,CMSDESynPUF1k
23,5,81893101,0.0102,0.1012,CMSDESynPUF1k
23,2,376660101,-0.0057,NA,CMSDESynPUF1k
23,1,378442101,-0.0057,NA,CMSDESynPUF1k
23,5,378442101,-0.0057,NA,CMSDESynPUF1k
23,5,432795101,-0.0057,NA,CMSDESynPUF1k
23,5,433704101,-0.0057,NA,CMSDESynPUF1k
23,4,434219101,-0.0057,NA,CMSDESynPUF1k
23,1,436209101,-0.0057,NA,CMSDESynPUF1k
23,5,444247101,0.0375,0.1938,CMSDESynPUF1k
23,1,4092211101,-0.0057,NA,CMSDESynPUF1k
23,5,22288101,0.0091,0.0954,CMSDESynPUF1k
23,1,201511101,-0.0057,NA,CMSDESynPUF1k
23,2,437264101,0.0125,0.1119,CMSDESynPUF1k
23,3,31317101,0.0091,0.0954,CMSDESynPUF1k
23,5,77025101,0.042,0.2052,CMSDESynPUF1k
23,1,77638101,0.0261,0.1618,CMSDESynPUF1k
23,3,79061101,-0.0057,NA,CMSDESynPUF1k
23,4,79119101,-0.0057,NA,CMSDESynPUF1k
23,2,135333101,-0.0057,NA,CMSDESynPUF1k
23,1,141213101,-0.0057,NA,CMSDESynPUF1k
23,4,195007101,-0.0057,NA,CMSDESynPUF1k
23,1,195453101,-0.0057,NA,CMSDESynPUF1k
23,5,197911101,0.0159,0.1262,CMSDESynPUF1k
23,1,200774101,-0.0057,NA,CMSDESynPUF1k
23,5,257905101,0.017,0.1306,CMSDESynPUF1k
23,3,313502101,-0.0057,NA,CMSDESynPUF1k
23,2,433894101,-0.0057,NA,CMSDESynPUF1k
23,5,438580101,-0.0057,NA,CMSDESynPUF1k
23,1,442585101,-0.0057,NA,CMSDESynPUF1k
23,1,443925101,-0.0057,NA,CMSDESynPUF1k
23,5,75623101,-0.0057,NA,CMSDESynPUF1k
23,5,433048101,-0.0057,NA,CMSDESynPUF1k
23,3,197919101,-0.0057,NA,CMSDESynPUF1k
23,1,316457101,-0.0057,NA,CMSDESynPUF1k
23,5,374934101,-0.0057,NA,CMSDESynPUF1k
23,4,443593101,-0.0057,NA,CMSDESynPUF1k
23,2,4043378101,-0.0057,NA,CMSDESynPUF1k
23,3,192956101,-0.0057,NA,CMSDESynPUF1k
23,2,77965101,-0.0057,NA,CMSDESynPUF1k
23,1,134825101,-0.0057,NA,CMSDESynPUF1k
23,5,40491436101,-0.0057,NA,CMSDESynPUF1k
23,1,141094101,-0.0057,NA,CMSDESynPUF1k
23,1,433452101,-0.0057,NA,CMSDESynPUF1k
23,4,73287101,-0.0057,NA,CMSDESynPUF1k
23,4,40479575101,-0.0057,NA,CMSDESynPUF1k
23,1,4181481101,-0.0057,NA,CMSDESynPUF1k
23,5,435506101,-0.0057,NA,CMSDESynPUF1k
23,5,4057037101,-0.0057,NA,CMSDESynPUF1k
23,2,441589101,-0.0057,NA,CMSDESynPUF1k
23,2,443530101,-0.0057,NA,CMSDESynPUF1k
23,2,4222781101,-0.0057,NA,CMSDESynPUF1k
23,3,432582101,-0.0057,NA,CMSDESynPUF1k
23,5,198850101,-0.0057,NA,CMSDESynPUF1k
23,3,4201388101,-0.0057,NA,CMSDESynPUF1k
23,5,76499101,-0.0057,NA,CMSDESynPUF1k
23,1,433618101,-0.0057,NA,CMSDESynPUF1k
23,1,252949101,-0.0057,NA,CMSDESynPUF1k
22,5,76611101,-0.1923,NA,CMSDESynPUF1k
22,4,314963101,-0.1923,NA,CMSDESynPUF1k
22,1,432877101,-0.1923,NA,CMSDESynPUF1k
22,1,433935101,-0.1923,NA,CMSDESynPUF1k
22,1,438170101,-0.1923,NA,CMSDESynPUF1k
22,1,444406101,-0.1923,NA,CMSDESynPUF1k
22,4,4012368101,-0.1923,NA,CMSDESynPUF1k
23,1,436986101,-0.0057,NA,CMSDESynPUF1k
23,1,439797101,-0.0057,NA,CMSDESynPUF1k
23,2,80229101,-0.0057,NA,CMSDESynPUF1k
23,5,439961101,-0.0057,NA,CMSDESynPUF1k
23,5,40490828101,-0.0057,NA,CMSDESynPUF1k
23,4,136184101,-0.0057,NA,CMSDESynPUF1k
23,2,196473101,-0.0057,NA,CMSDESynPUF1k
23,5,200031101,-0.0057,NA,CMSDESynPUF1k
23,2,201903101,-0.0057,NA,CMSDESynPUF1k
23,1,321886101,-0.0057,NA,CMSDESynPUF1k
23,5,375820101,-0.0057,NA,CMSDESynPUF1k
23,2,443750101,-0.0057,NA,CMSDESynPUF1k
23,2,442011101,-0.0057,NA,CMSDESynPUF1k
23,4,199078101,-0.0057,NA,CMSDESynPUF1k
23,3,321389101,-0.0057,NA,CMSDESynPUF1k
23,2,374027101,-0.0057,NA,CMSDESynPUF1k
23,5,434628101,-0.0057,NA,CMSDESynPUF1k
23,2,196628101,-0.0057,NA,CMSDESynPUF1k
23,5,437523101,-0.0057,NA,CMSDESynPUF1k
23,1,75035101,-0.0057,NA,CMSDESynPUF1k
23,4,255566101,-0.0057,NA,CMSDESynPUF1k
23,4,4246127101,-0.0057,NA,CMSDESynPUF1k
23,5,438796101,-0.0057,NA,CMSDESynPUF1k
23,2,374313101,-0.0057,NA,CMSDESynPUF1k
23,1,374313101,-0.0057,NA,CMSDESynPUF1k
23,1,438418101,-0.0057,NA,CMSDESynPUF1k
23,2,4201717101,-0.0057,NA,CMSDESynPUF1k
23,1,195583101,-0.0057,NA,CMSDESynPUF1k
23,5,444375101,-0.0057,NA,CMSDESynPUF1k
23,4,81390101,-0.0057,NA,CMSDESynPUF1k
23,4,134734101,-0.0057,NA,CMSDESynPUF1k
23,4,198798101,-0.0057,NA,CMSDESynPUF1k
23,4,435752101,-0.0057,NA,CMSDESynPUF1k
23,5,437363101,-0.0057,NA,CMSDESynPUF1k
23,1,73884101,-0.0057,NA,CMSDESynPUF1k
23,1,134380101,-0.0057,NA,CMSDESynPUF1k
23,3,134380101,-0.0057,NA,CMSDESynPUF1k
23,1,434953101,-0.0057,NA,CMSDESynPUF1k
23,4,441564101,-0.0057,NA,CMSDESynPUF1k
23,5,372891101,-0.0057,NA,CMSDESynPUF1k
23,5,201995101,-0.0057,NA,CMSDESynPUF1k
23,5,198900101,-0.0057,NA,CMSDESynPUF1k
23,1,432631101,-0.0057,NA,CMSDESynPUF1k
22,3,74464101,-0.1923,NA,CMSDESynPUF1k
23,4,192242101,-0.0057,NA,CMSDESynPUF1k
22,1,373748101,-0.1923,NA,CMSDESynPUF1k
23,1,320127101,-0.0057,NA,CMSDESynPUF1k
23,5,433778101,-0.0057,NA,CMSDESynPUF1k
23,5,372272101,-0.0057,NA,CMSDESynPUF1k
23,5,432580101,-0.0057,NA,CMSDESynPUF1k
23,5,78509101,-0.0057,NA,CMSDESynPUF1k
23,2,40481140101,-0.0057,NA,CMSDESynPUF1k
23,5,198031101,-0.0057,NA,CMSDESynPUF1k
23,3,432597101,-0.0057,NA,CMSDESynPUF1k
23,1,434798101,-0.0057,NA,CMSDESynPUF1k
23,4,440155101,-0.0057,NA,CMSDESynPUF1k
23,5,196858101,0.0091,0.0954,CMSDESynPUF1k
23,1,257581101,0.0182,0.1349,CMSDESynPUF1k
23,4,374642101,-0.0057,NA,CMSDESynPUF1k
23,1,375239101,0.0341,0.1847,CMSDESynPUF1k
23,2,432867101,0.1114,0.3339,CMSDESynPUF1k
23,2,443597101,0.0148,0.1216,CMSDESynPUF1k
23,5,42872402101,0.367,0.6062,CMSDESynPUF1k
23,1,135033101,0.0261,0.1618,CMSDESynPUF1k
23,3,261325101,-0.0057,NA,CMSDESynPUF1k
23,4,315947101,-0.0057,NA,CMSDESynPUF1k
23,5,316429101,0.1239,0.3521,CMSDESynPUF1k
23,5,138102101,0.0148,0.1216,CMSDESynPUF1k
23,1,140214101,0.0443,0.2106,CMSDESynPUF1k
23,1,195588101,0.0307,0.1753,CMSDESynPUF1k
23,1,315078101,0.1375,0.371,CMSDESynPUF1k
23,3,25297101,-0.0057,NA,CMSDESynPUF1k
23,5,72990101,0.1045,0.3235,CMSDESynPUF1k
23,5,78237101,-0.0057,NA,CMSDESynPUF1k
23,5,80187101,-0.0057,NA,CMSDESynPUF1k
23,1,80502101,0.1614,0.4019,CMSDESynPUF1k
23,1,133711101,0.0318,0.1785,CMSDESynPUF1k
23,1,139841101,0.0114,0.1067,CMSDESynPUF1k
23,5,140821101,0.0739,0.2719,CMSDESynPUF1k
23,5,193359101,0.0068,0.0826,CMSDESynPUF1k
23,3,196523101,0.0398,0.1995,CMSDESynPUF1k
23,1,314131101,0.0989,0.3146,CMSDESynPUF1k
23,1,317895101,-0.0057,NA,CMSDESynPUF1k
23,5,437521101,0.0795,0.2822,CMSDESynPUF1k
23,1,437530101,0.0307,0.1753,CMSDESynPUF1k
23,1,437643101,0.1409,0.3756,CMSDESynPUF1k
23,4,439674101,-0.0057,NA,CMSDESynPUF1k
23,1,31967101,0.0614,0.2479,CMSDESynPUF1k
23,1,76255101,-0.0057,NA,CMSDESynPUF1k
23,5,80493101,0.0068,0.0826,CMSDESynPUF1k
23,1,138519101,0.0205,0.1431,CMSDESynPUF1k
23,4,138545101,-0.0057,NA,CMSDESynPUF1k
23,1,200970101,0.0443,0.2106,CMSDESynPUF1k
23,3,201690101,0.0205,0.1431,CMSDESynPUF1k
23,1,312437101,0.3011,0.5491,CMSDESynPUF1k
23,1,373769101,0.0239,0.1546,CMSDESynPUF1k
23,1,374034101,0.017,0.1306,CMSDESynPUF1k
23,5,432335101,-0.0057,NA,CMSDESynPUF1k
23,1,437529101,0.0091,0.0954,CMSDESynPUF1k
23,5,438383101,0.0091,0.0954,CMSDESynPUF1k
23,1,442275101,-0.0057,NA,CMSDESynPUF1k
23,5,43020432101,0.1443,0.3801,CMSDESynPUF1k
23,3,80502101,0.0136,0.1168,CMSDESynPUF1k
23,1,80813101,0.1148,0.339,CMSDESynPUF1k
23,1,192450101,0.0739,0.2719,CMSDESynPUF1k
23,1,255304101,0.0136,0.1168,CMSDESynPUF1k
23,3,318186101,-0.0057,NA,CMSDESynPUF1k
23,2,442570101,-0.0057,NA,CMSDESynPUF1k
23,1,443237101,0.008,0.0892,CMSDESynPUF1k
22,1,75863101,-0.1923,NA,CMSDESynPUF1k
22,1,81151101,-0.1923,NA,CMSDESynPUF1k
22,1,81902101,0.4615,0.6923,CMSDESynPUF1k
22,4,136834101,-0.1923,NA,CMSDESynPUF1k
22,1,137063101,-0.1923,NA,CMSDESynPUF1k
22,4,196735101,-0.1923,NA,CMSDESynPUF1k
22,1,315286101,0.3462,0.5996,CMSDESynPUF1k
22,4,437579101,-0.1923,NA,CMSDESynPUF1k
22,1,439675101,-0.1923,NA,CMSDESynPUF1k
22,1,440891101,-0.1923,NA,CMSDESynPUF1k
22,1,4200655101,-0.1923,NA,CMSDESynPUF1k
22,3,42872402101,0.5,0.7206,CMSDESynPUF1k
23,1,381306101,-0.0057,NA,CMSDESynPUF1k
23,1,439795101,-0.0057,NA,CMSDESynPUF1k
23,1,30133101,0.0182,0.1349,CMSDESynPUF1k
23,1,72405101,0.0216,0.147,CMSDESynPUF1k
23,5,74511101,0.0136,0.1168,CMSDESynPUF1k
23,5,80180101,0.1648,0.4062,CMSDESynPUF1k
23,4,80816101,-0.0057,NA,CMSDESynPUF1k
23,1,134608101,0.008,0.0892,CMSDESynPUF1k
23,5,192963101,0.0102,0.1012,CMSDESynPUF1k
23,1,195007101,0.0216,0.147,CMSDESynPUF1k
23,2,201826101,0.1511,0.389,CMSDESynPUF1k
23,2,312648101,0.1455,0.3816,CMSDESynPUF1k
23,5,313878101,0.1955,0.4424,CMSDESynPUF1k
23,1,319049101,0.1216,0.3489,CMSDESynPUF1k
23,5,377864101,0.0102,0.1012,CMSDESynPUF1k
23,1,381591101,0.0284,0.1686,CMSDESynPUF1k
23,1,434622101,0.0261,0.1618,CMSDESynPUF1k
23,2,436118101,-0.0057,NA,CMSDESynPUF1k
23,5,437264101,0.0977,0.3128,CMSDESynPUF1k
23,1,437579101,0.1057,0.3253,CMSDESynPUF1k
23,1,442637101,-0.0057,NA,CMSDESynPUF1k
23,1,444369101,0.0091,0.0954,CMSDESynPUF1k
23,5,4034608101,-0.0057,NA,CMSDESynPUF1k
23,5,4106361101,0.0068,0.0826,CMSDESynPUF1k
23,5,4228800101,0.0159,0.1262,CMSDESynPUF1k
23,1,4232302101,0.0273,0.1652,CMSDESynPUF1k
23,5,4337456101,-0.0057,NA,CMSDESynPUF1k
23,1,75634101,-0.0057,NA,CMSDESynPUF1k
23,5,75860101,0.117,0.3423,CMSDESynPUF1k
23,5,80496101,0.0318,0.1785,CMSDESynPUF1k
23,2,80502101,0.0239,0.1546,CMSDESynPUF1k
23,5,133298101,0.017,0.1306,CMSDESynPUF1k
23,1,133726101,0.0102,0.1012,CMSDESynPUF1k
23,5,140627101,-0.0057,NA,CMSDESynPUF1k
23,1,192279101,0.0625,0.2501,CMSDESynPUF1k
23,1,260123101,0.0568,0.2385,CMSDESynPUF1k
23,5,376964101,-0.0057,NA,CMSDESynPUF1k
23,5,378144101,-0.0057,NA,CMSDESynPUF1k
23,5,378256101,-0.0057,NA,CMSDESynPUF1k
23,5,381549101,0.0205,0.1431,CMSDESynPUF1k
23,1,436366101,-0.0057,NA,CMSDESynPUF1k
23,1,4311499101,0.0898,0.2998,CMSDESynPUF1k
23,1,25582101,-0.0057,NA,CMSDESynPUF1k
23,5,25780101,-0.0057,NA,CMSDESynPUF1k
23,4,77234101,0.0114,0.1067,CMSDESynPUF1k
23,1,78097101,0.0455,0.2133,CMSDESynPUF1k
23,5,134603101,0.0068,0.0826,CMSDESynPUF1k
23,5,135029101,-0.0057,NA,CMSDESynPUF1k
23,5,135892101,0.0148,0.1216,CMSDESynPUF1k
23,4,194476101,-0.0057,NA,CMSDESynPUF1k
23,1,197593101,0.0148,0.1216,CMSDESynPUF1k
23,5,254676101,0.0148,0.1216,CMSDESynPUF1k
23,5,318169101,0.0205,0.1431,CMSDESynPUF1k
23,5,374326101,0.008,0.0892,CMSDESynPUF1k
23,5,381295101,0.0398,0.1995,CMSDESynPUF1k
23,1,436073101,0.0545,0.2337,CMSDESynPUF1k
23,2,436073101,-0.0057,NA,CMSDESynPUF1k
23,4,437699101,-0.0057,NA,CMSDESynPUF1k
23,1,438688101,0.0068,0.0826,CMSDESynPUF1k
23,5,439846101,0.0489,0.2212,CMSDESynPUF1k
23,4,440530101,-0.0057,NA,CMSDESynPUF1k
23,5,440674101,0.0568,0.2385,CMSDESynPUF1k
23,2,4311499101,0.0102,0.1012,CMSDESynPUF1k
23,1,31610101,0.0193,0.1391,CMSDESynPUF1k
23,5,134734101,-0.0057,NA,CMSDESynPUF1k
23,1,140842101,-0.0057,NA,CMSDESynPUF1k
23,4,255573101,0.0466,0.216,CMSDESynPUF1k
23,4,256448101,-0.0057,NA,CMSDESynPUF1k
23,1,381270101,0.0614,0.2479,CMSDESynPUF1k
23,1,434494101,0.0102,0.1012,CMSDESynPUF1k
23,1,435849101,0.033,0.1816,CMSDESynPUF1k
23,1,437834101,0.0295,0.172,CMSDESynPUF1k
23,1,439276101,0.0148,0.1216,CMSDESynPUF1k
23,5,439697101,0.0784,0.2802,CMSDESynPUF1k
23,1,442019101,-0.0057,NA,CMSDESynPUF1k
23,2,4100520101,-0.0057,NA,CMSDESynPUF1k
23,5,199151101,-0.0057,NA,CMSDESynPUF1k
23,1,200143101,-0.0057,NA,CMSDESynPUF1k
23,1,380394101,0.0102,0.1012,CMSDESynPUF1k
23,4,443611101,-0.0057,NA,CMSDESynPUF1k
23,3,195851101,-0.0057,NA,CMSDESynPUF1k
23,3,199866101,-0.0057,NA,CMSDESynPUF1k
23,4,75036101,-0.0057,NA,CMSDESynPUF1k
23,5,79061101,0.0091,0.0954,CMSDESynPUF1k
23,4,138525101,0.058,0.2409,CMSDESynPUF1k
23,2,193518101,0.0091,0.0954,CMSDESynPUF1k
23,1,197320101,0.1284,0.3585,CMSDESynPUF1k
23,5,259043101,0.0261,0.1618,CMSDESynPUF1k
23,1,314383101,-0.0057,NA,CMSDESynPUF1k
23,4,314665101,0.0102,0.1012,CMSDESynPUF1k
23,2,316822101,-0.0057,NA,CMSDESynPUF1k
23,4,317893101,0.0125,0.1119,CMSDESynPUF1k
23,1,376977101,-0.0057,NA,CMSDESynPUF1k
23,5,380722101,0.0102,0.1012,CMSDESynPUF1k
23,4,432585101,0.0068,0.0826,CMSDESynPUF1k
23,4,433473101,-0.0057,NA,CMSDESynPUF1k
23,4,434303101,-0.0057,NA,CMSDESynPUF1k
23,5,435565101,-0.0057,NA,CMSDESynPUF1k
23,1,437273101,0.008,0.0892,CMSDESynPUF1k
23,5,439399101,-0.0057,NA,CMSDESynPUF1k
23,1,440814101,0.0136,0.1168,CMSDESynPUF1k
23,4,443727101,-0.0057,NA,CMSDESynPUF1k
23,1,443942101,-0.0057,NA,CMSDESynPUF1k
23,1,4095756101,0.0102,0.1012,CMSDESynPUF1k
23,1,40481919101,0.0352,0.1878,CMSDESynPUF1k
23,1,40482685101,-0.0057,NA,CMSDESynPUF1k
23,5,78228101,0.058,0.2409,CMSDESynPUF1k
23,5,197603101,-0.0057,NA,CMSDESynPUF1k
23,4,312327101,-0.0057,NA,CMSDESynPUF1k
23,5,437195101,-0.0057,NA,CMSDESynPUF1k
23,4,438530101,-0.0057,NA,CMSDESynPUF1k
23,1,438778101,-0.0057,NA,CMSDESynPUF1k
23,5,439695101,0.0136,0.1168,CMSDESynPUF1k
23,5,441803101,-0.0057,NA,CMSDESynPUF1k
23,5,442426101,0.0114,0.1067,CMSDESynPUF1k
23,5,4331317101,-0.0057,NA,CMSDESynPUF1k
23,1,40479576101,0.025,0.1582,CMSDESynPUF1k
23,5,44782719101,0.025,0.1582,CMSDESynPUF1k
23,1,76992101,-0.0057,NA,CMSDESynPUF1k
23,2,77646101,0.0091,0.0954,CMSDESynPUF1k
23,2,192279101,0.0091,0.0954,CMSDESynPUF1k
23,5,195834101,0.0295,0.172,CMSDESynPUF1k
23,5,435840101,0.0125,0.1119,CMSDESynPUF1k
23,5,436375101,0.0443,0.2106,CMSDESynPUF1k
23,1,443730101,0.0216,0.147,CMSDESynPUF1k
23,1,444206101,0.0068,0.0826,CMSDESynPUF1k
23,5,79768101,0.0125,0.1119,CMSDESynPUF1k
23,2,80813101,0.0148,0.1216,CMSDESynPUF1k
23,5,140362101,-0.0057,NA,CMSDESynPUF1k
23,3,199855101,-0.0057,NA,CMSDESynPUF1k
23,1,373982101,-0.0057,NA,CMSDESynPUF1k
23,1,380101101,0.0068,0.0826,CMSDESynPUF1k
23,5,432285101,0.0273,0.1652,CMSDESynPUF1k
23,1,31668101,0.0091,0.0954,CMSDESynPUF1k
23,4,79864101,0.0136,0.1168,CMSDESynPUF1k
23,1,134067101,-0.0057,NA,CMSDESynPUF1k
23,3,194175101,0.0432,0.2079,CMSDESynPUF1k
23,4,197378101,-0.0057,NA,CMSDESynPUF1k
23,1,440370101,-0.0057,NA,CMSDESynPUF1k
23,1,432300101,-0.0057,NA,CMSDESynPUF1k
23,1,75344101,0.0136,0.1168,CMSDESynPUF1k
23,1,132446101,-0.0057,NA,CMSDESynPUF1k
23,1,193252101,0.0193,0.1391,CMSDESynPUF1k
23,1,201621101,0.0193,0.1391,CMSDESynPUF1k
23,1,258375101,0.0159,0.1262,CMSDESynPUF1k
23,1,376965101,0.008,0.0892,CMSDESynPUF1k
23,5,435810101,0.0159,0.1262,CMSDESynPUF1k
23,1,438430101,0.0102,0.1012,CMSDESynPUF1k
23,1,439502101,0.017,0.1306,CMSDESynPUF1k
23,2,443730101,-0.0057,NA,CMSDESynPUF1k
23,1,444071101,-0.0057,NA,CMSDESynPUF1k
23,4,4168222101,-0.0057,NA,CMSDESynPUF1k
23,5,40484648101,0.025,0.1582,CMSDESynPUF1k
23,5,73560101,0.0114,0.1067,CMSDESynPUF1k
23,4,74719101,0.0148,0.1216,CMSDESynPUF1k
23,1,77079101,0.0443,0.2106,CMSDESynPUF1k
23,1,135333101,0.0477,0.2186,CMSDESynPUF1k
23,1,137548101,-0.0057,NA,CMSDESynPUF1k
23,5,194491101,0.0205,0.1431,CMSDESynPUF1k
23,5,196738101,-0.0057,NA,CMSDESynPUF1k
23,3,312437101,0.0205,0.1431,CMSDESynPUF1k
23,5,376660101,-0.0057,NA,CMSDESynPUF1k
23,5,435773101,-0.0057,NA,CMSDESynPUF1k
23,3,435849101,-0.0057,NA,CMSDESynPUF1k
23,4,40481303101,-0.0057,NA,CMSDESynPUF1k
23,2,199866101,-0.0057,NA,CMSDESynPUF1k
23,1,199866101,0.0307,0.1753,CMSDESynPUF1k
23,1,439715101,0.008,0.0892,CMSDESynPUF1k
23,1,4184875101,-0.0057,NA,CMSDESynPUF1k
23,1,40480002101,-0.0057,NA,CMSDESynPUF1k
23,4,30234101,-0.0057,NA,CMSDESynPUF1k
23,5,138379101,0.033,0.1816,CMSDESynPUF1k
23,1,193326101,0.0193,0.1391,CMSDESynPUF1k
23,5,195862101,0.0318,0.1785,CMSDESynPUF1k
23,5,198194101,0.025,0.1582,CMSDESynPUF1k
23,1,198446101,-0.0057,NA,CMSDESynPUF1k
23,5,198985101,0.0284,0.1686,CMSDESynPUF1k
23,5,318443101,0.0125,0.1119,CMSDESynPUF1k
23,3,432295101,-0.0057,NA,CMSDESynPUF1k
23,1,434926101,-0.0057,NA,CMSDESynPUF1k
23,5,435543101,0.008,0.0892,CMSDESynPUF1k
23,1,4188191101,0.0295,0.172,CMSDESynPUF1k
23,5,136368101,0.0193,0.1391,CMSDESynPUF1k
23,2,192359101,0.0102,0.1012,CMSDESynPUF1k
23,1,4070679101,0.0091,0.0954,CMSDESynPUF1k
23,1,40482727101,0.0261,0.1618,CMSDESynPUF1k
23,5,73301101,0.0102,0.1012,CMSDESynPUF1k
23,1,135473101,0.0091,0.0954,CMSDESynPUF1k
23,5,135473101,0.0136,0.1168,CMSDESynPUF1k
23,1,140480101,0.008,0.0892,CMSDESynPUF1k
23,2,140480101,-0.0057,NA,CMSDESynPUF1k
23,1,196061101,0.0205,0.1431,CMSDESynPUF1k
23,5,197230101,-0.0057,NA,CMSDESynPUF1k
23,1,199718101,-0.0057,NA,CMSDESynPUF1k
23,4,257011101,-0.0057,NA,CMSDESynPUF1k
23,1,312950101,0.0273,0.1652,CMSDESynPUF1k
23,5,314754101,0.0386,0.1967,CMSDESynPUF1k
23,1,315361101,0.0182,0.1349,CMSDESynPUF1k
23,5,317248101,0.0216,0.147,CMSDESynPUF1k
23,5,318736101,0.0193,0.1391,CMSDESynPUF1k
23,4,377889101,-0.0057,NA,CMSDESynPUF1k
23,1,435754101,0.0114,0.1067,CMSDESynPUF1k
23,5,441321101,-0.0057,NA,CMSDESynPUF1k
23,3,4000609101,-0.0057,NA,CMSDESynPUF1k
23,4,4012368101,0.0159,0.1262,CMSDESynPUF1k
23,2,4110192101,0.0114,0.1067,CMSDESynPUF1k
23,1,4110192101,0.0784,0.2802,CMSDESynPUF1k
23,1,4168217101,0.017,0.1306,CMSDESynPUF1k
23,5,4219627101,0.0068,0.0826,CMSDESynPUF1k
23,1,4309542101,-0.0057,NA,CMSDESynPUF1k
23,4,77310101,-0.0057,NA,CMSDESynPUF1k
23,1,198797101,-0.0057,NA,CMSDESynPUF1k
23,2,313792101,0.0102,0.1012,CMSDESynPUF1k
23,2,434541101,-0.0057,NA,CMSDESynPUF1k
23,1,436233101,-0.0057,NA,CMSDESynPUF1k
23,1,436837101,-0.0057,NA,CMSDESynPUF1k
23,2,439125101,-0.0057,NA,CMSDESynPUF1k
23,1,440238101,0.0193,0.1391,CMSDESynPUF1k
23,5,440748101,0.0182,0.1349,CMSDESynPUF1k
23,4,441589101,-0.0057,NA,CMSDESynPUF1k
23,5,443747101,-0.0057,NA,CMSDESynPUF1k
23,1,4230641101,0.0068,0.0826,CMSDESynPUF1k
23,2,4233903101,0.0091,0.0954,CMSDESynPUF1k
23,5,40490986101,0.0148,0.1216,CMSDESynPUF1k
23,1,441103101,0.0068,0.0826,CMSDESynPUF1k
23,5,22955101,0.0068,0.0826,CMSDESynPUF1k
23,5,194077101,-0.0057,NA,CMSDESynPUF1k
23,4,201343101,-0.0057,NA,CMSDESynPUF1k
23,1,201603101,-0.0057,NA,CMSDESynPUF1k
23,5,317890101,0.0091,0.0954,CMSDESynPUF1k
23,5,378425101,0.025,0.1582,CMSDESynPUF1k
23,3,443629101,0.033,0.1816,CMSDESynPUF1k
23,1,443800101,-0.0057,NA,CMSDESynPUF1k
23,1,4091467101,0.0148,0.1216,CMSDESynPUF1k
23,4,4219481101,-0.0057,NA,CMSDESynPUF1k
23,5,134116101,-0.0057,NA,CMSDESynPUF1k
23,5,135340101,-0.0057,NA,CMSDESynPUF1k
23,1,136184101,0.017,0.1306,CMSDESynPUF1k
23,2,201617101,-0.0057,NA,CMSDESynPUF1k
23,1,315830101,0.0307,0.1753,CMSDESynPUF1k
23,1,378414101,0.017,0.1306,CMSDESynPUF1k
23,5,380975101,-0.0057,NA,CMSDESynPUF1k
23,5,433516101,0.0125,0.1119,CMSDESynPUF1k
23,5,435082101,0.0102,0.1012,CMSDESynPUF1k
23,2,436096101,0.0068,0.0826,CMSDESynPUF1k
23,5,437214101,0.0068,0.0826,CMSDESynPUF1k
23,5,438412101,-0.0057,NA,CMSDESynPUF1k
23,5,443740101,0.008,0.0892,CMSDESynPUF1k
23,5,443801101,0.0068,0.0826,CMSDESynPUF1k
23,1,4029488101,0.0159,0.1262,CMSDESynPUF1k
23,5,4095755101,0.0136,0.1168,CMSDESynPUF1k
23,5,377291101,-0.0057,NA,CMSDESynPUF1k
23,1,40484013101,-0.0057,NA,CMSDESynPUF1k
23,3,30437101,0.008,0.0892,CMSDESynPUF1k
23,5,195289101,-0.0057,NA,CMSDESynPUF1k
23,1,196925101,0.0068,0.0826,CMSDESynPUF1k
23,2,315831101,-0.0057,NA,CMSDESynPUF1k
23,5,432626101,-0.0057,NA,CMSDESynPUF1k
23,5,435534101,-0.0057,NA,CMSDESynPUF1k
23,5,444396101,-0.0057,NA,CMSDESynPUF1k
23,1,4090425101,0.0455,0.2133,CMSDESynPUF1k
23,1,4114428101,-0.0057,NA,CMSDESynPUF1k
23,2,139912101,-0.0057,NA,CMSDESynPUF1k
23,5,314378101,0.0148,0.1216,CMSDESynPUF1k
23,5,437906101,0.0114,0.1067,CMSDESynPUF1k
23,5,73564101,0.0136,0.1168,CMSDESynPUF1k
23,5,198802101,-0.0057,NA,CMSDESynPUF1k
23,5,372324101,-0.0057,NA,CMSDESynPUF1k
23,1,373748101,0.0102,0.1012,CMSDESynPUF1k
23,4,436785101,-0.0057,NA,CMSDESynPUF1k
23,5,439147101,0.0205,0.1431,CMSDESynPUF1k
23,1,440083101,0.0125,0.1119,CMSDESynPUF1k
23,1,4019044101,-0.0057,NA,CMSDESynPUF1k
23,5,195587101,0.0068,0.0826,CMSDESynPUF1k
23,2,198520101,-0.0057,NA,CMSDESynPUF1k
23,5,201441101,-0.0057,NA,CMSDESynPUF1k
23,1,254677101,-0.0057,NA,CMSDESynPUF1k
23,5,316211101,0.0205,0.1431,CMSDESynPUF1k
23,5,374925101,-0.0057,NA,CMSDESynPUF1k
23,1,433208101,0.0091,0.0954,CMSDESynPUF1k
